1.010000000000000000e+03,3.924000000000000000e+03,-1.052000000000000000e+03
1.010000000000000000e+03,3.924000000000000000e+03,-1.052000000000000000e+03
1.010000000000000000e+03,3.924000000000000000e+03,-1.052000000000000000e+03
9.960000000000000000e+02,3.924000000000000000e+03,-7.860000000000000000e+02
9.960000000000000000e+02,3.927000000000000000e+03,-7.860000000000000000e+02
9.960000000000000000e+02,3.927000000000000000e+03,-7.860000000000000000e+02
9.960000000000000000e+02,3.927000000000000000e+03,-7.860000000000000000e+02
9.690000000000000000e+02,3.927000000000000000e+03,-9.540000000000000000e+02
9.690000000000000000e+02,3.868000000000000000e+03,-9.540000000000000000e+02
9.690000000000000000e+02,3.868000000000000000e+03,-9.540000000000000000e+02
9.690000000000000000e+02,3.868000000000000000e+03,-9.540000000000000000e+02
9.050000000000000000e+02,3.868000000000000000e+03,-1.268000000000000000e+03
9.050000000000000000e+02,3.730000000000000000e+03,-1.268000000000000000e+03
9.050000000000000000e+02,3.730000000000000000e+03,-1.268000000000000000e+03
9.050000000000000000e+02,3.730000000000000000e+03,-1.268000000000000000e+03
8.090000000000000000e+02,3.730000000000000000e+03,-1.353000000000000000e+03
8.090000000000000000e+02,3.531000000000000000e+03,-1.353000000000000000e+03
8.090000000000000000e+02,3.531000000000000000e+03,-1.353000000000000000e+03
8.090000000000000000e+02,3.531000000000000000e+03,-1.353000000000000000e+03
7.180000000000000000e+02,3.531000000000000000e+03,-1.014000000000000000e+03
7.180000000000000000e+02,3.348000000000000000e+03,-1.014000000000000000e+03
7.180000000000000000e+02,3.348000000000000000e+03,-1.014000000000000000e+03
7.180000000000000000e+02,3.348000000000000000e+03,-1.014000000000000000e+03
6.590000000000000000e+02,3.348000000000000000e+03,-7.760000000000000000e+02
6.590000000000000000e+02,3.214000000000000000e+03,-7.760000000000000000e+02
6.590000000000000000e+02,3.214000000000000000e+03,-7.760000000000000000e+02
6.590000000000000000e+02,3.214000000000000000e+03,-7.760000000000000000e+02
6.260000000000000000e+02,3.214000000000000000e+03,-1.119000000000000000e+03
6.260000000000000000e+02,3.121000000000000000e+03,-1.119000000000000000e+03
6.260000000000000000e+02,3.121000000000000000e+03,-1.119000000000000000e+03
6.260000000000000000e+02,3.121000000000000000e+03,-1.119000000000000000e+03
6.040000000000000000e+02,3.121000000000000000e+03,-1.503000000000000000e+03
6.040000000000000000e+02,3.080000000000000000e+03,-1.503000000000000000e+03
6.040000000000000000e+02,3.080000000000000000e+03,-1.503000000000000000e+03
6.040000000000000000e+02,3.080000000000000000e+03,-1.503000000000000000e+03
6.010000000000000000e+02,3.080000000000000000e+03,-1.456000000000000000e+03
6.010000000000000000e+02,3.084000000000000000e+03,-1.456000000000000000e+03
6.010000000000000000e+02,3.084000000000000000e+03,-1.456000000000000000e+03
6.010000000000000000e+02,3.084000000000000000e+03,-1.456000000000000000e+03
6.020000000000000000e+02,3.084000000000000000e+03,-9.430000000000000000e+02
6.020000000000000000e+02,3.103000000000000000e+03,-9.430000000000000000e+02
6.020000000000000000e+02,3.103000000000000000e+03,-9.430000000000000000e+02
6.020000000000000000e+02,3.103000000000000000e+03,-9.430000000000000000e+02
6.080000000000000000e+02,3.103000000000000000e+03,-1.127000000000000000e+03
6.080000000000000000e+02,3.133000000000000000e+03,-1.127000000000000000e+03
6.080000000000000000e+02,3.133000000000000000e+03,-1.127000000000000000e+03
6.080000000000000000e+02,3.133000000000000000e+03,-1.127000000000000000e+03
6.430000000000000000e+02,3.133000000000000000e+03,-1.439000000000000000e+03
6.430000000000000000e+02,3.186000000000000000e+03,-1.439000000000000000e+03
6.430000000000000000e+02,3.186000000000000000e+03,-1.439000000000000000e+03
6.430000000000000000e+02,3.186000000000000000e+03,-1.439000000000000000e+03
6.760000000000000000e+02,3.186000000000000000e+03,-1.514000000000000000e+03
