6.038700000000000000e+04,4.644000000000000000e+03,1.323000000000000000e+03
6.038700000000000000e+04,4.644000000000000000e+03,1.323000000000000000e+03
6.038700000000000000e+04,4.644000000000000000e+03,1.323000000000000000e+03
6.039300000000000000e+04,4.644000000000000000e+03,1.114000000000000000e+03
6.039300000000000000e+04,4.657000000000000000e+03,1.114000000000000000e+03
6.039300000000000000e+04,4.657000000000000000e+03,1.114000000000000000e+03
6.039300000000000000e+04,4.657000000000000000e+03,1.114000000000000000e+03
6.038900000000000000e+04,4.657000000000000000e+03,8.830000000000000000e+02
6.038900000000000000e+04,4.646000000000000000e+03,8.830000000000000000e+02
6.038900000000000000e+04,4.646000000000000000e+03,8.830000000000000000e+02
6.038900000000000000e+04,4.646000000000000000e+03,8.830000000000000000e+02
6.038200000000000000e+04,4.646000000000000000e+03,8.830000000000000000e+02
6.038200000000000000e+04,4.632000000000000000e+03,8.830000000000000000e+02
6.038200000000000000e+04,4.632000000000000000e+03,8.830000000000000000e+02
6.038200000000000000e+04,4.632000000000000000e+03,8.830000000000000000e+02
6.037800000000000000e+04,4.632000000000000000e+03,9.870000000000000000e+02
6.037800000000000000e+04,4.627000000000000000e+03,9.870000000000000000e+02
6.037800000000000000e+04,4.627000000000000000e+03,9.870000000000000000e+02
6.037800000000000000e+04,4.627000000000000000e+03,9.870000000000000000e+02
6.037200000000000000e+04,4.627000000000000000e+03,1.192000000000000000e+03
6.037200000000000000e+04,4.626000000000000000e+03,1.192000000000000000e+03
6.037200000000000000e+04,4.626000000000000000e+03,1.192000000000000000e+03
6.037200000000000000e+04,4.626000000000000000e+03,1.192000000000000000e+03
6.036600000000000000e+04,4.626000000000000000e+03,9.480000000000000000e+02
6.036600000000000000e+04,4.624000000000000000e+03,9.480000000000000000e+02
6.036600000000000000e+04,4.624000000000000000e+03,9.480000000000000000e+02
6.036600000000000000e+04,4.624000000000000000e+03,9.480000000000000000e+02
6.036100000000000000e+04,4.624000000000000000e+03,7.390000000000000000e+02
6.036100000000000000e+04,4.631000000000000000e+03,7.390000000000000000e+02
6.036100000000000000e+04,4.631000000000000000e+03,7.390000000000000000e+02
6.036100000000000000e+04,4.631000000000000000e+03,7.390000000000000000e+02
6.036500000000000000e+04,4.631000000000000000e+03,5.770000000000000000e+02
6.036500000000000000e+04,4.653000000000000000e+03,5.770000000000000000e+02
6.036500000000000000e+04,4.653000000000000000e+03,5.770000000000000000e+02
6.036500000000000000e+04,4.653000000000000000e+03,5.770000000000000000e+02
6.036600000000000000e+04,4.653000000000000000e+03,8.120000000000000000e+02
6.036600000000000000e+04,4.648000000000000000e+03,8.120000000000000000e+02
6.036600000000000000e+04,4.648000000000000000e+03,8.120000000000000000e+02
6.036600000000000000e+04,4.648000000000000000e+03,8.120000000000000000e+02
6.036200000000000000e+04,4.648000000000000000e+03,1.088000000000000000e+03
6.036200000000000000e+04,4.647000000000000000e+03,1.088000000000000000e+03
6.036200000000000000e+04,4.647000000000000000e+03,1.088000000000000000e+03
6.036200000000000000e+04,4.647000000000000000e+03,1.088000000000000000e+03
6.036700000000000000e+04,4.647000000000000000e+03,1.830000000000000000e+03
6.036700000000000000e+04,4.649000000000000000e+03,1.830000000000000000e+03
6.036700000000000000e+04,4.649000000000000000e+03,1.830000000000000000e+03
6.036700000000000000e+04,4.649000000000000000e+03,1.830000000000000000e+03
6.036500000000000000e+04,4.649000000000000000e+03,5.020000000000000000e+02
6.036500000000000000e+04,4.640000000000000000e+03,5.020000000000000000e+02
6.036500000000000000e+04,4.640000000000000000e+03,5.020000000000000000e+02
6.036500000000000000e+04,4.640000000000000000e+03,5.020000000000000000e+02
6.038300000000000000e+04,4.640000000000000000e+03,4.580000000000000000e+02
6.038300000000000000e+04,4.624000000000000000e+03,4.580000000000000000e+02
6.038300000000000000e+04,4.624000000000000000e+03,4.580000000000000000e+02
6.038300000000000000e+04,4.624000000000000000e+03,4.580000000000000000e+02
6.037200000000000000e+04,4.624000000000000000e+03,5.040000000000000000e+02
6.037200000000000000e+04,4.626000000000000000e+03,5.040000000000000000e+02
6.037200000000000000e+04,4.626000000000000000e+03,5.040000000000000000e+02
6.037200000000000000e+04,4.626000000000000000e+03,5.040000000000000000e+02
6.039200000000000000e+04,4.626000000000000000e+03,4.040000000000000000e+02
6.039200000000000000e+04,4.622000000000000000e+03,4.040000000000000000e+02
6.039200000000000000e+04,4.622000000000000000e+03,4.040000000000000000e+02
6.039200000000000000e+04,4.622000000000000000e+03,4.040000000000000000e+02
6.039400000000000000e+04,4.622000000000000000e+03,3.200000000000000000e+02
6.039400000000000000e+04,4.604000000000000000e+03,3.200000000000000000e+02
6.039400000000000000e+04,4.604000000000000000e+03,3.200000000000000000e+02
6.039400000000000000e+04,4.604000000000000000e+03,3.200000000000000000e+02
6.039900000000000000e+04,4.604000000000000000e+03,-1.000000000000000000e+02
6.039900000000000000e+04,4.610000000000000000e+03,-1.000000000000000000e+02
6.039900000000000000e+04,4.610000000000000000e+03,-1.000000000000000000e+02
6.039900000000000000e+04,4.610000000000000000e+03,-1.000000000000000000e+02
6.040600000000000000e+04,4.610000000000000000e+03,-2.000000000000000000e+00
6.040600000000000000e+04,4.578000000000000000e+03,-2.000000000000000000e+00
6.040600000000000000e+04,4.578000000000000000e+03,-2.000000000000000000e+00
6.040600000000000000e+04,4.578000000000000000e+03,-2.000000000000000000e+00
6.040600000000000000e+04,4.578000000000000000e+03,1.880000000000000000e+02
6.040600000000000000e+04,4.581000000000000000e+03,1.880000000000000000e+02
6.040600000000000000e+04,4.581000000000000000e+03,1.880000000000000000e+02
6.040600000000000000e+04,4.581000000000000000e+03,1.880000000000000000e+02
6.040800000000000000e+04,4.581000000000000000e+03,4.130000000000000000e+02
6.040800000000000000e+04,4.589000000000000000e+03,4.130000000000000000e+02
6.040800000000000000e+04,4.589000000000000000e+03,4.130000000000000000e+02
6.040800000000000000e+04,4.589000000000000000e+03,4.130000000000000000e+02
6.040900000000000000e+04,4.589000000000000000e+03,3.250000000000000000e+02
6.040900000000000000e+04,4.574000000000000000e+03,3.250000000000000000e+02
6.040900000000000000e+04,4.574000000000000000e+03,3.250000000000000000e+02
6.040900000000000000e+04,4.574000000000000000e+03,3.250000000000000000e+02
6.040000000000000000e+04,4.574000000000000000e+03,2.700000000000000000e+02
6.040000000000000000e+04,4.573000000000000000e+03,2.700000000000000000e+02
6.040000000000000000e+04,4.573000000000000000e+03,2.700000000000000000e+02
6.040000000000000000e+04,4.573000000000000000e+03,2.700000000000000000e+02
6.035900000000000000e+04,4.573000000000000000e+03,3.990000000000000000e+02
6.035900000000000000e+04,4.530000000000000000e+03,3.990000000000000000e+02
6.035900000000000000e+04,4.530000000000000000e+03,3.990000000000000000e+02
6.035900000000000000e+04,4.530000000000000000e+03,3.990000000000000000e+02
6.034300000000000000e+04,4.530000000000000000e+03,5.850000000000000000e+02
6.034300000000000000e+04,4.497000000000000000e+03,5.850000000000000000e+02
6.034300000000000000e+04,4.497000000000000000e+03,5.850000000000000000e+02
6.034300000000000000e+04,4.497000000000000000e+03,5.850000000000000000e+02
6.033700000000000000e+04,4.497000000000000000e+03,3.750000000000000000e+02
6.033700000000000000e+04,4.481000000000000000e+03,3.750000000000000000e+02
6.033700000000000000e+04,4.481000000000000000e+03,3.750000000000000000e+02
6.033700000000000000e+04,4.481000000000000000e+03,3.750000000000000000e+02
6.032500000000000000e+04,4.481000000000000000e+03,2.900000000000000000e+01
6.032500000000000000e+04,4.494000000000000000e+03,2.900000000000000000e+01
6.032500000000000000e+04,4.494000000000000000e+03,2.900000000000000000e+01
6.032500000000000000e+04,4.494000000000000000e+03,2.900000000000000000e+01
6.032800000000000000e+04,4.494000000000000000e+03,3.700000000000000000e+01
6.032800000000000000e+04,4.492000000000000000e+03,3.700000000000000000e+01
6.032800000000000000e+04,4.492000000000000000e+03,3.700000000000000000e+01
6.032800000000000000e+04,4.492000000000000000e+03,3.700000000000000000e+01
6.033600000000000000e+04,4.492000000000000000e+03,8.400000000000000000e+01
6.033600000000000000e+04,4.486000000000000000e+03,8.400000000000000000e+01
6.033600000000000000e+04,4.486000000000000000e+03,8.400000000000000000e+01
6.033600000000000000e+04,4.486000000000000000e+03,8.400000000000000000e+01
6.034400000000000000e+04,4.486000000000000000e+03,2.100000000000000000e+02
6.034400000000000000e+04,4.495000000000000000e+03,2.100000000000000000e+02
6.034400000000000000e+04,4.495000000000000000e+03,2.100000000000000000e+02
6.034400000000000000e+04,4.495000000000000000e+03,2.100000000000000000e+02
6.035100000000000000e+04,4.495000000000000000e+03,4.430000000000000000e+02
6.035100000000000000e+04,4.487000000000000000e+03,4.430000000000000000e+02
6.035100000000000000e+04,4.487000000000000000e+03,4.430000000000000000e+02
6.035100000000000000e+04,4.487000000000000000e+03,4.430000000000000000e+02
